,NAME,CLASS,Speed,TIME (min)
1921,SEXTON CT,A40,15,0.18153605123831143
1922,CLAPP ST,A40,15,0.11059416868726968
1923,BOSTON ST,A31,20,0.0640444616304864
1924,BOSTON ST,A31,20,0.015325603436270038
1925,MASSACHUSETTS AVE,A35,20,0.24082301884568866
1926,WILLOW CT,A40,15,0.10216695529219884
1927,GRAHAM CT,A40,15,0.23285019452369315
1928,WILLOW CT,A40,15,0.08173356448634252
1929,WILLOW CT,A40,15,0.150529754580012
1930,WILLOW CT,A40,15,0.020433521257287295
1931,BAKER CT,A40,15,0.15052931373058892
1932,FIELDS CT,A40,15,0.16508178088842262
1933,BOSTON ST,A31,20,0.07733482312545814
1934,BOSTON ST,A31,20,0.06404442676962287
1935,BOSTON ST,A31,20,0.13865478644320037
1936,BOSTON ST,A31,20,0.13865452792573613
1937,HARVEST ST,A40,15,0.5566406629814331
1938,DORCHESTER AVE,A31,20,0.16653002244898832
1939,MOUNT VERNON ST,A40,15,0.8493180499569934
1940,DORSET ST,A40,15,0.5341342355503247
1941,HARVEST TER,A40,15,0.17679161062545312
1942,HARVEST ST,A40,15,0.21457565729094977
1943,DORSET ST,A40,15,0.12741820141178947
1944,BOSTON ST,A31,20,0.12041138547395068
1945,W BELLFLOWER ST,A40,15,0.18329134589081653
1946,BOSTON ST,A31,20,0.12808860282910708
1947,W HOWELL ST,A40,15,0.15334098683649164
1948,BOSTON ST,A31,20,0.025777868941583276
1949,BOSTON ST,A31,20,0.1080766398722513
1950,,A63,20,0.4324668889920866
1951,,A63,20,0.2729257465620339
1952,,A63,20,0.0887971578272338
1953,,A63,20,0.21164607177651845
1954,I 93,A11,45,0.1323149792950549
1955,STATE HWY 3,A11,45,0.1323149792950549
1956,,A63,20,0.4522199552304191
1957,SOUTHAMPTON ST,A31,20,0.07937310812774528
1958,,A63,20,0.059197976172249256
1959,ELLERY ST,A40,15,0.18076737052060193
1960,ELLERY TER,A40,15,0.13262006221683356
1961,SOUTHAMPTON ST,A31,20,0.13946305974181442
1962,ELLERY ST,A40,15,0.13818609447240157
1963,SOUTHAMPTON ST,A31,20,0.13428894545930592
1964,ELLERY ST,A40,15,0.13968840022863024
1965,BOSTON ST,A31,20,0.17207797215839554
1966,BOSTON ST,A31,20,0.10310930335328448
1967,DORCHESTER AVE,A31,20,0.14509539919357362
1968,,A63,20,0.05042869472888293
1969,SOUTHAMPTON ST,A31,20,0.024457896934066813
1970,DEXTER ST,A40,15,0.26561043796749895
1971,,A63,20,0.06404404198561618
1972,DORCHESTER ST,A35,20,0.07399797060759596
1973,DORCHESTER ST,A35,20,0.025777231809641532
1974,TRANSIT ST,A40,15,0.10215851034267653
1975,DORCHESTER AVE,A31,20,0.02072791420011811
1976,DORCHESTER AVE,A31,20,0.08291165680110336
1977,WADLEIGH PL,A40,15,0.18388385706627297
1978,ELLERY ST,A40,15,0.03436952692859727
1979,ELLERY ST,A40,15,0.12229062066703608
1980,ELLERY ST,A40,15,0.12728206845886003
1981,HUMBOLDT PL,A40,15,0.20431409739334408
1982,DORCHESTER AVE,A31,20,0.02072791420011811
1983,DORCHESTER AVE,A31,20,0.08291165680110336
1984,DEVINE WAY,A40,15,0.18989001078614826
1985,WARD ST,A40,15,0.08291165680080893
1986,PREBLE ST,A40,15,0.08627412769832923
1987,WENDELL PL,A40,15,0.1396884478128173
1988,WARD ST,A40,15,0.1605450085942552
1989,WARD ST,A40,15,0.1031091586020785
1990,GIFFORD PL,A40,15,0.11615316765453006
1991,WARD CT,A40,15,0.20171371298906848
1992,VINTON ST,A40,15,0.205469806707487
1993,DEVINE WAY,A40,15,0.08372473522974619
1994,LIBERTY PL,A40,15,0.11054887573480449
1995,DEVINE WAY,A40,15,0.1387492022816623
1996,PREBLE ST,A40,15,0.10215948498490598
1997,PREBLE ST,A40,15,0.10215948498490598
1998,VINTON ST,A40,15,0.23230776373290485
1999,VINTON ST,A40,15,0.12648646781106843
2000,MIDDLE ST,A40,15,0.19476481784370828
2001,TUCKERMAN ST,A40,15,0.2367936793289528
2002,DORCHESTER ST,A35,20,0.08731427401650342
2003,DORCHESTER ST,A40,15,0.03436937189432674
2004,DORCHESTER ST,A40,15,0.09866223894162143
2005,JENKINS ST,A40,15,0.4036952311742647
2006,OLD COLONY AVE,A40,15,0.11242107927832808
2007,TRIMOUNT PL,A40,15,0.23283779036712657
2008,OLD COLONY AVE,A40,15,0.17078385552008196
2009,DORCHESTER ST,A40,15,0.13156806799994847
2010,OLD COLONY AVE,A40,15,0.09243398268760479
2011,OLD COLONY AVE,A40,15,0.10310771016710424
2012,OLD COLONY AVE,A40,15,0.08539189281806583
2013,DORCHESTER ST,A40,15,0.19887013710823423
2014,DAMRELL ST,A40,15,0.23229719316448996
2015,ALGER ST,A40,15,0.4155367887491114
2016,STATE HWY 3,A11,45,0.19889130057729365
2017,KEMP ST,A40,15,0.1838943809018149
2018,KEMP ST,A40,15,0.0817308359877401
2019,OCONNOR WAY,A40,15,0.47047391030335795
2020,OCALLAGHAN WAY,A41,15,0.20622161888614138
2021,STERLING SQ,A40,15,0.13748115655081702
2022,LOGAN WAY,A40,15,0.23002387074314215
2023,OCALLAGHAN WAY,A41,15,0.3611736133960566
2024,OCALLAGHAN WAY,A41,15,0.2532735729150606
2025,OCALLAGHAN WAY,A41,15,0.5259730054582025
2026,MURRAY WAY,A40,15,0.0862774507954992
2027,STERLING SQ,A40,15,0.15117159487611267
2028,MURRAY WAY,A40,15,0.13748092479586915
2029,MURRAY WAY,A40,15,0.11615759572509479
2030,LOGAN WAY,A40,15,0.21456262979694313
2031,STERLING SQ,A40,15,0.15117139741724542
2032,LOGAN WAY,A40,15,0.09866632850246916
2033,GAVIN WAY,A40,15,0.5266567192182835
2034,MURRAY WAY,A40,15,0.21167087112152078
2035,LOGAN WAY,A40,15,0.18328578429306394
2036,MC DONOUGH WAY,A40,15,0.3662918963250323
2037,,A40,15,0.06613789682724373
2038,,A40,15,0.13467879284869053
2039,COLUMBIA RD,A01,20,0.05513032592955187
2040,,A40,15,0.03322142928703777
2041,COLUMBIA RD,A01,20,0.09657464782063623
2042,OLD COLONY AVE,A40,15,0.3087508706450221
2043,OLD COLONY AVE,A40,15,0.8035289572481529
2044,COLUMBIA RD,A40,15,1.6131978767984507
2045,GAVIN WAY,A40,15,0.06724012515596083
2046,OLD COLONY AVE,A40,15,0.3598643680604517
2047,DEVINE WAY,A40,15,0.10216078413860338
2048,OLD HARBOR ST,A40,15,0.05527443786706575
2049,COLUMBIA RD,A40,15,0.3881992537720645
2050,E 8TH ST,A40,15,0.061293741915153334
2051,E 8TH ST,A40,15,0.1430187313692747
2052,GATES ST,A40,15,0.47027673816299426
2053,OLD HARBOR ST,A40,15,0.2495726891423605
2054,COLUMBIA RD,A40,15,0.2451784760080249
2055,OLD HARBOR ST,A40,15,0.13818609447240157
2056,E 8TH ST,A40,15,0.26704000691487123
2057,DIXFIELD ST,A40,15,0.24672561581310143
2058,WILLIAM J DAY BLVD,A41,15,0.7569919159710133
2059,COLUMBIA RD,A40,15,0.6748086043519114
2060,COVINGTON ST,A40,15,0.27637218895532734
2061,COVINGTON ST,A40,15,0.1396883242301288
2062,E 8TH ST,A40,15,0.2656057929590791
2063,COLUMBIA RD,A40,15,0.4290623329860391
2064,MOUNT WASHINGTON PL,A40,15,0.16707725694039524
2065,E 8TH ST,A40,15,0.04086242989081834
2066,JASON TER,A40,15,0.14301782161235285
2067,TELEGRAPH ST,A40,15,0.16576557173469747
2068,GATES ST,A40,15,0.3874600807077221
2069,DORCHESTER ST,A40,15,0.09865900990939673
2070,OLD HARBOR ST,A40,15,0.3592838456174336
2071,TELEGRAPH ST,A40,15,0.04086132513886887
2072,THOMAS PARK,A40,15,0.3833084035425637
2073,OLD HARBOR ST,A40,15,0.41506140793081997
2074,THOMAS PARK,A40,15,0.2062136247696753
2075,NATIONAL ST,A40,15,0.33164662671363365
2076,DORCHESTER ST,A40,15,0.11614688235751713
2077,W 5TH ST,A40,15,0.3977299721887291
2078,GOLD ST,A40,15,0.461568142121873
2079,DORCHESTER ST,A40,15,0.061290525978916675
2080,ARUNDEL ST,A40,15,0.24354610083788758
2081,MINER ST,A40,15,0.28819661703303856
2082,BEACON ST,A25,30,0.07664726747765149
2083,STATE RTE 2,A25,30,0.07664726747765149
2084,I 90,A11,45,0.3968444949654907
2085,MASSACHUSETTS TPKE,A11,45,0.3968444949654907
2086,MOUNTFORT ST,A40,15,0.42321128846108236
2087,MUNSON ST,A40,15,0.2357113809920228
2088,BEACON ST,A25,30,0.08625166208316326
2089,STATE RTE 2,A25,30,0.08625166208316326
2090,CUMMINGTON ST,A40,15,0.4429541930604971
2091,BABBIT ST,A40,15,0.26696439226274504
2092,CUMMINGTON ST,A40,15,0.16707652195632847
2093,COMMONWEALTH AVE,A28,20,0.23349282122171403
2094,US HWY 20,A28,20,0.23349282122171403
2095,CUMMINGTON ST,A40,15,0.5114122896096925
2096,COMMONWEALTH AVE,A28,20,0.2154641600199136
2097,US HWY 20,A28,20,0.2154641600199136
2098,BAY STATE RD,A41,15,0.3257082829403112
2099,BACK ST,A40,15,0.34722239899727303
2100,COMMONWEALTH AVE,A28,20,0.12429208043674511
2101,US HWY 20,A28,20,0.12429208043674511
2102,HINSDALE ST,A40,15,0.22203921394861376
2103,GRANBY ST,A40,15,0.22483984418946754
2104,BAY STATE RD,A41,15,0.615238306882273
2105,GRANBY ST,A40,15,0.11785483443942357
2106,BACK ST,A40,15,0.5948949732141925
2107,BROOKLINE AVE,A31,20,0.14606460432393234
2108,BURLINGTON AVE,A40,15,0.46152367607574935
2109,OVERLAND ST,A40,15,0.4107077392575059
2110,BROOKLINE AVE,A31,20,0.16421797263346335
2111,MAITLAND ST,A40,15,0.18485926299159755
2112,MASSACHUSETTS AVENUE BRG,A25,30,0.04269514196850991
2113,AMESBURY ST,A40,15,0.4058627389135362
2114,MEMORIAL DR,A21,25,0.11516777246691255
2115,US HWY 3,A21,25,0.11516777246691255
2116,AUDREY ST,A40,15,0.4647321809276712
2117,VASSAR ST,A41,15,0.19727280814088463
2118,PUTNAM AVE,A40,15,0.13153691471133563
2119,PUTNAM AVE,A40,15,0.129769264740681
2120,GROVE AVE,A40,15,0.2632906899129038
2121,WAVERLY ST,A40,15,0.20618697396004207
2122,WAVERLY ST,A40,15,0.06872883707457528
2123,TALBOT ST,A40,15,0.11611530678004409
2124,MEMORIAL DR,A21,25,0.3307808454231303
2125,US HWY 3,A21,25,0.3307808454231303
2126,AMHERST ST,A40,15,0.30655682104910337
2127,ALLSTON ST,A40,15,0.1479512953825087
2128,SIDNEY ST,A40,15,0.20618535159466628
2129,ALLSTON ST,A40,15,0.14795177974459173
2130,BELL CT,A40,15,0.25322040390090567
2131,ERIE ST,A40,15,0.36142750187458833
2132,SIDNEY ST,A40,15,0.165032854063922
2133,WAVERLY ST,A40,15,0.10309311024625763
2134,REARDON ST,A40,15,0.15932449829341497
2135,WAVERLY ST,A40,15,0.23278962424058663
2136,ERIE ST,A40,15,0.1114978180697936
2137,SIDNEY ST,A40,15,0.17182020885545457
2138,ERIE ST,A40,15,0.18497078189838087
2139,GLENN TER,A40,15,0.1315327518183519
2140,BROOKLINE ST,A41,15,0.12639050595860205
2141,BROOKLINE ST,A41,15,0.08251505180865709
2142,BROOKLINE ST,A41,15,0.12639022235588687
2143,EMILY ST,A40,15,0.3284956146012483
2144,PETERS ST,A40,15,0.25322040390090567
2145,BROOKLINE ST,A41,15,0.16052595792420202
2146,SIDNEY ST,A40,15,0.274914883733283
2147,ALLSTON ST,A40,15,0.16503372276750314
2148,ALLSTON ST,A40,15,0.15049271439114073
2149,HAMILTON ST,A40,15,0.3285007365088002
2150,ERIE ST,A40,15,0.36142462235943873
2151,PEARL ST,A40,15,0.15049028865492817
2152,PEARL ST,A40,15,0.05527443786706575
2153,PEARL ST,A40,15,0.09863048245285419
2154,BROOKLINE ST,A41,15,0.17181991914865918
2155,BROOKLINE ST,A41,15,0.1650311165606774
2156,SPERIDAKIS TER,A40,15,0.2299490710498633
2157,VALENTINE ST,A40,15,0.3614217428589578
2158,PEARL ST,A40,15,0.09242568203683428
2159,PEARL ST,A40,15,0.13745411966084098
2160,PERRY ST,A40,15,0.08516174359179816
2161,PEARL ST,A40,15,0.03436348165599834
2162,COTTAGE CT,A40,15,0.18468419065866487
2163,COTTAGE ST,A40,15,0.2792066561279592
2164,MAGAZINE ST,A41,15,0.17181566992768035
2165,MAGAZINE ST,A41,15,0.1650247459158659
2166,THE FENWAY,A31,20,0.14829544742050127
2167,RIVERWAY,A35,30,0.020427121419815987
2168,RIVERWAY,A35,30,0.029464085930637738
2169,RIVERWAY,A35,30,0.04126335292854407
2170,THE FENWAY,A31,20,0.06404319098751929
2171,RIVERWAY,A35,30,0.10146713441585434
2172,THE FENWAY,A31,20,0.14590196578261103
2173,PARK DR,A31,20,0.1460649877128234
2174,THE FENWAY,A31,20,0.5928373554048517
2175,THE FENWAY,A31,20,0.12379125296951965
2176,BOYLSTON ST,A31,20,0.423933750504298
2177,KILMARNOCK ST,A40,15,0.2294331307903192
2178,KILMARNOCK ST,A40,15,0.2618118338737787
2179,FENWAY ST,A40,15,0.13445635259311975
2180,PARK DR,A31,20,0.12397136784403036
2181,KILMARNOCK ST,A40,15,0.37961510400180176
2182,KILMARNOCK ST,A40,15,0.26888879195523996
2183,BOYLSTON ST,A31,20,0.34709404947452593
2184,PETERBOROUGH ST,A40,15,0.47901769620625234
2185,QUEENSBERRY ST,A40,15,0.459913516501908
2186,JERSEY ST,A40,15,0.21000767216164976
2187,MEDFIELD ST,A40,15,0.10580650748313353
2188,MEDFIELD ST,A40,15,0.2016710674771313
2189,BEACON ST,A38,25,0.08927414611210237
2190,PARK DR,A35,30,0.13410946706001137
2191,PARK DR,A35,30,0.07558210299906304
2192,PARK DR,A35,30,0.06319875021523128
2193,ABERDEEN ST,A40,15,0.34701638418627717
2194,PARK DR,A21,25,0.13046017043647443
2195,STATE RTE 2,A21,25,0.13046017043647443
2196,PARK DR,A21,25,0.026906630946314427
2197,STATE RTE 2,A21,25,0.026906630946314427
2198,PARK DR,A21,25,0.13125793565786958
2199,STATE RTE 2,A21,25,0.13125793565786958
2200,MOUNTFORT ST,A40,15,0.4168443656928245
2201,BUSWELL ST,A40,15,0.325722037321259
2202,BEACON ST,A25,30,0.1154858918166528
2203,STATE RTE 2,A25,30,0.1154858918166528
2204,MOUNTFORT ST,A40,15,0.06127746533919125
2205,FULLERTON ST,A40,15,0.5288770622998767
2206,BEACON ST,A25,30,0.08625215457102149
2207,STATE RTE 2,A25,30,0.08625215457102149
2208,LANDS DOWNE DR,A40,15,0.41159447793894655
2209,VASSAR ST,A41,15,2.3828031165907753
2210,ALBANY ST,A40,15,0.6581180438520127
2211,PORRINGTON ST,A40,15,0.6610275402859752
2212,CROSS ST,A40,15,0.19726118011079463
2213,DECATUR ST,A40,15,0.3789575896972605
2214,PEARL ST,A40,15,0.15048852451605807
2215,LOPEZ ST,A40,15,0.24763551347997836
2216,PEARL ST,A40,15,0.0924253373061261
2217,COTTAGE ST,A40,15,0.08251338633955305
2218,PEARL ST,A40,15,0.08251338633955305
2219,PEARL ST,A40,15,0.06872655785758322
2220,LOPEZ ST,A40,15,0.131320370834014
2221,BROOKLINE ST,A41,15,0.06872709859500734
2222,ROLLINS CT,A40,15,0.10309027118392576
2223,WATSON ST,A40,15,0.09862865194933744
2224,WATSON ST,A40,15,0.13152934559486498
2225,SALEM ST,A40,15,0.24054288427478498
2226,WILLIAM ST,A40,15,0.3789503805332801
2227,AUBURN ST,A40,15,0.3622887397234278
2228,MAGAZINE ST,A41,15,0.18484943922588348
2229,FRANKLIN ST,A40,15,0.14793918232353617
2230,MAGAZINE ST,A41,15,0.16502329794035306
2231,PEARL ST,A40,15,0.2189315993728361
2232,AUBURN ST,A40,15,0.09242504993150666
2233,PEARL ST,A40,15,0.1374524201108232
2234,FRANKLIN ST,A40,15,0.3945804674484799
2235,GREEN ST,A40,15,0.36140662490757935
2236,BROOKLINE ST,A41,15,0.1374539653909048
2237,WATSON ST,A40,15,0.1479438662160771
2238,BROOKLINE ST,A41,15,0.04931467603508186
2239,PILGRIM ST,A40,15,0.11639093443957503
2240,I 90,A11,45,0.056993581933039855
2241,MASSACHUSETTS TPKE,A11,45,0.056993581933039855
2242,CHAMBERS PL,A40,15,0.05892771005798241
2243,CHAMBERS PL,A40,15,0.06873215885249888
2244,STANHOPE ST,A40,15,0.06127717297116716
2245,BLAGDEN ST,A41,15,0.04085079872444599
2246,DARTMOUTH ST,A31,20,0.2016633543170701
2247,DARTMOUTH ST,A31,20,0.22097865936530292
2248,ST JAMES AVE,A31,20,0.17343467366843843
2249,BOYLSTON ST,A31,20,0.352503402323633
2250,TRINITY PL,A40,15,0.23604049144590872
2251,ST JAMES AVE,A31,20,0.17422399510590025
2252,NEWBURY ST,A41,15,0.470112952377045
2253,COMMONWEALTH AVE,A25,30,0.24483324319002586
2254,STATE RTE 2,A25,30,0.24483324319002586
2255,CLARENDON ST,A21,25,0.14122771137587176
2256,STATE RTE 28,A21,25,0.14122771137587176
2257,CLARENDON ST,A21,25,0.137658722463906
2258,STATE RTE 28,A21,25,0.137658722463906
2259,CLARENDON ST,A21,25,0.07583640188122273
2260,STATE RTE 28,A21,25,0.07583640188122273
2261,STUART ST,A21,25,0.13226514403351738
2262,STATE RTE 9,A21,25,0.13226514403351738
2263,CLARENDON ST,A21,25,0.15708568879015083
2264,STATE RTE 28,A21,25,0.15708568879015083
2265,CLARENDON ST,A21,25,0.07071299533180034
2266,STATE RTE 28,A21,25,0.07071299533180034
2267,CLARENDON ST,A21,25,0.0709109855065942
2268,STATE RTE 28,A21,25,0.0709109855065942
2269,STUART ST,A21,25,0.28738727988419743
2270,STATE RTE 9,A21,25,0.28738727988419743
2271,ST JAMES AVE,A31,20,0.34489886049630647
2272,FRANKLIN ST,A40,15,0.27725705189179345
2273,MYRTLE ST,A40,15,0.30489452944038464
2274,PEARL ST,A40,15,0.18315293889123443
2275,FLORENCE ST,A40,15,0.3040094078174375
2276,WASHINGTON ST,A31,20,0.12447467501673087
2277,WASHINGTON ST,A31,20,0.07655538947327009
2278,PINCKNEY ST,A40,15,0.2557231019982867
2279,WASHINGTON ST,A31,20,0.07931181977694543
2280,MOUNT VERNON ST,A40,15,0.1947211931522918
2281,PINCKNEY ST,A40,15,0.131736139314261
2282,HIGGINS CT,A40,15,0.1479102673187682
2283,PINCKNEY PL,A40,15,0.15321813793052141
2284,PEARL ST,A40,15,0.15321601510916866
2285,FLORENCE ST,A40,15,0.35066154890684254
2286,PINCKNEY ST,A40,15,0.18483835064704598
2287,PEARL ST,A40,15,0.19186139962259502
2288,PINCKNEY ST,A40,15,0.19471948879899112
2289,FLORENCE ST,A40,15,0.36967543715046863
2290,PERKINS ST,A40,15,0.08620504628954108
2291,LINCOLN ST,A40,15,0.144091150375567
2292,THORNDIKE ST,A40,15,0.3514913241180721
2293,3RD ST,A41,15,0.19772378560975717
2294,OTIS ST,A40,15,0.3313386440285698
2295,CAMBRIDGE ST,A31,20,0.2408065144701426
2296,3RD ST,A41,15,0.19453508095240146
2297,THORNDIKE ST,A40,15,0.2711379377462137
2298,3RD ST,A41,15,0.19772359751720425
2299,OTIS ST,A40,15,0.28360714946542054
2300,CAMBRIDGE ST,A31,20,0.1883828488684417
2301,GORE ST,A41,15,0.22232625887700957
2302,SCIARAPPA ST,A41,15,0.1890614168536639
2303,SCIARAPPA ST,A41,15,0.1644929629789862
2304,WINTER ST,A40,15,0.3453608149382164
2305,3RD ST,A41,15,0.18602657806122908
2306,GORE ST,A41,15,0.12411390489046294
2307,LINEHAN CT,A40,15,0.13246744719581524
2308,3RD ST,A41,15,0.0796983613357728
2309,3RD ST,A41,15,0.08809404645813498
2310,MSGR O'BRIEN HWY,A25,30,0.18571145646922718
2311,STATE HWY 28,A25,30,0.18571145646922718
2312,3RD ST,A41,15,0.041454329750379174
2313,3RD ST,A41,15,0.08604463258188004
2314,2ND ST,A41,15,0.1977238124211809
2315,2ND ST,A41,15,0.17957804638224706
2316,2ND ST,A41,15,0.2100779025444002
2317,THORNDIKE ST,A40,15,0.3313442850802717
2318,OTIS ST,A40,15,0.3403703660415744
2319,1ST ST,A41,15,0.19772374532386683
2320,CAMBRIDGE ST,A31,20,0.2636144000132531
2321,GORE ST,A41,15,0.25407346200893344
2322,2ND ST,A41,15,0.2000636130089875
2323,WATER ST,A40,15,0.13033364264623631
2324,MSGR O'BRIEN HWY,A25,30,0.11901720273967821
2325,STATE HWY 28,A25,30,0.11901720273967821
2326,GORE ST,A41,15,0.2790948413694157
2327,MSGR O'BRIEN HWY,A25,30,0.16926826605637058
2328,STATE HWY 28,A25,30,0.16926826605637058
2329,1ST ST,A41,15,0.19453507075078072
2330,CAMBRIDGE ST,A31,20,0.07932511751681466
2331,MSGR O'BRIEN HWY,A25,30,0.11238232071706301
2332,STATE HWY 28,A25,30,0.11238232071706301
2333,,A40,15,0.103085113811091
2334,CANAL PARK,A40,15,0.4966735451341025
2335,CAMBRIDGE ST,A31,20,0.22323010735966475
2336,,A40,15,0.29922051839115527
2337,I 93,A11,45,0.08319044515555404
2338,I 93,A11,45,0.07494533945560414
2339,CAMBRIDGE ST,A40,15,0.08165778160270257
2340,CLINTON PL,A40,15,0.25616357621273605
2341,CAMBRIDGE ST,A40,15,0.08249847106759853
2342,I 93,A11,45,0.07401273151048711
2343,CAMBRIDGE ST,A40,15,0.20157053966511015
2344,PERKINS ST,A40,15,0.0493028302006356
2345,HAVERHILL ST,A40,15,0.3322743103753267
2346,I 93,A11,45,0.19346053224975898
2347,KINGSTON ST,A40,15,0.13818609447240157
2348,CAMBRIDGE ST,A40,15,0.10750396062846261
2349,KINGSTON PL,A40,15,0.08620677099565995
2350,CAMBRIDGE ST,A40,15,0.026875954942932847
2351,KINGSTON ST,A40,15,0.16707514350671765
2352,SEVER ST,A40,15,0.14790703626040963
2353,HAVERHILL ST,A40,15,0.20292228792378225
2354,SEVER ST,A40,15,0.10206962565962656
2355,MAFFA WAY,A40,15,0.26679818982641396
2356,MAIN ST,A40,15,0.26439642050376005
2357,SPICE ST,A40,15,0.3696773907353802
2358,CAMBRIDGE ST,A40,15,0.20156920606061662
2359,SEVER ST,A40,15,0.24749280670542387
2360,MAFFA WAY,A40,15,0.29755642570760416
2361,GARDNER ST,A40,15,0.0853877577718349
2362,RUSSELL PL,A40,15,0.5161212830190534
2363,BEACHAM ST,A40,15,0.17677055995579555
2364,MAIN ST,A40,15,0.24651145770512328
2365,ALFORD ST,A40,15,0.14577416351660114
2366,CAMBRIDGE ST,A40,15,0.13437902617926326
2367,ALFORD ST,A40,15,0.0390640849447384
2368,BROADWAY,A31,20,0.15120830871411015
2369,ELM ST,A40,15,0.3359340022449158
2370,MEMORIAL DR,A25,30,0.24856198751185724
2371,US HWY 3,A25,30,0.24856198751185724
2372,ENDICOTT ST,A40,15,0.14329465804122546
2373,ENDICOTT ST,A40,15,0.0657653129157602
2374,MEMORIAL DR,A25,30,0.20579585124837288
2375,US HWY 3,A25,30,0.20579585124837288
2376,MEMORIAL DR,A25,30,0.20424463775974042
2377,US HWY 3,A25,30,0.20424463775974042
2378,DANFORTH ST,A40,15,0.07736647955321384
2379,MEMORIAL DR,A25,30,0.21608561532100462
2380,US HWY 3,A25,30,0.21608561532100462
2381,AMHERST ST,A40,15,0.46533114423389904
2382,AMHERST ST,A40,15,0.403281618209963
2383,ALBANY ST,A40,15,0.2875791415031667
2384,MASSACHUSETTS AVE,A21,25,0.09901762752232393
2385,STATE HWY 2A,A21,25,0.09901762752232393
2386,DANFORTH ST,A40,15,0.09242671607417798
2387,DANFORTH ST,A40,15,0.14134647395137778
2388,AMHERST ST,A40,15,0.3791491479935508
2389,AMHERST ST,A40,15,0.2813457178612419
2390,MEMORIAL DR,A25,30,0.23216884517651742
2391,US HWY 3,A25,30,0.23216884517651742
2392,AMHERST ST,A40,15,0.20163747627330242
2393,PRINCETON AVE,A40,15,0.08623756360174008
2394,WELLESLEY ST,A40,15,0.22040938723948278
2395,MASSACHUSETTS AVE,A21,25,0.07536529621423207
2396,STATE HWY 2A,A21,25,0.07536529621423207
2397,MASSACHUSETTS AVE,A21,25,0.12370961171471509
2398,STATE HWY 2A,A21,25,0.12370961171471509
2399,VASSAR ST,A41,15,0.12560882702372014
2400,BROADWAY,A31,20,0.08707458242976726
2401,LINWOOD PL,A40,15,0.15115531453348952
2402,MARKET ST,A40,15,0.1988092940073897
2403,COLUMBIA ST,A40,15,0.26887293224863174
2404,MARKET ST,A40,15,0.11834626769097573
2405,BOARDMAN ST,A40,15,0.17677667624466784
2406,BROADWAY,A31,20,0.16084754035603485
2407,MARKET ST,A40,15,0.07889768415632514
2408,MARKET ST,A40,15,0.24752777942979826
2409,UNION ST,A40,15,0.30230987816569216
2410,HARVARD ST,A40,15,0.18319561099131476
2411,WINDSOR ST,A40,15,0.2520653616050932
2412,BROADWAY,A31,20,0.10080693924464874
2413,CLARK ST,A40,15,0.1511560258555195
2414,DICKINSON ST,A40,15,0.2830358184191525
2415,BROADWAY,A31,20,0.08707544006851506
2416,HARVARD ST,A40,15,0.16524596222161464
2417,HARVARD ST,A40,15,0.21446815012887585
2418,MOORE ST,A40,15,0.1605210623788622
2419,CLARK ST,A40,15,0.09242407338057451
2420,DICKINSON ST,A40,15,0.18319514731999928
2421,CLARK ST,A40,15,0.0825102010980426
2422,BROADWAY,A31,20,0.13739583871899633
2423,MOORE ST,A40,15,0.09242415956455162
2424,WINDSOR ST,A40,15,0.20292749856893072
2425,MARKET ST,A40,15,0.1650192436401696
2426,HAMPSHIRE ST,A31,20,0.16419190311102388
2427,WINDSOR ST,A40,15,0.28818862084403785
2428,MARKET ST,A40,15,0.1718120000433732
2429,BRISTOL ST,A40,15,0.0825096941827373
2430,CLARK ST,A40,15,0.13744963864201074
2431,CROSSLAND ST,A40,15,0.1479348213501035
2432,ANDREWS ST,A40,15,0.0986544893347374
